TrialConfig.ScenePerlinSurfaceConfig.ContainerConfig.MovementSpeed,TrialConfig.MetaConfig.Condition.Scene.View.Heading,TrialConfig.MetaConfig.Condition.Target.SurfaceOffset,TrialConfig.MetaConfig.StimulusLevel.BiasPercentage,TrialResponse.AgainstResponseProbability.mean,TrialResponse.AgainstResponseProbability.sem,TrialResponse.AgainstResponseProbability.count
1.0,25.0,1.23,80,0.9736842105263158,0.02631578947368421,38
1.0,25.0,1.23,120,0.9736842105263158,0.02631578947368421,38
1.0,25.0,1.23,160,0.9736842105263158,0.02631578947368421,38
1.0,25.0,1.23,200,1.0,0.0,38
3.0,15.0,1.23,-200,0.0,0.0,38
3.0,15.0,1.23,-160,0.0,0.0,38
3.0,15.0,1.23,-120,0.13157894736842105,0.05557219020090343,38
3.0,15.0,1.23,-80,0.3157894736842105,0.07641750223933595,38
3.0,15.0,1.23,-40,0.8947368421052632,0.050452767712569555,38
3.0,15.0,1.23,0,1.0,0.0,38
3.0,15.0,1.23,40,1.0,0.0,38
3.0,15.0,1.23,80,1.0,0.0,38
3.0,15.0,1.23,120,1.0,0.0,38
3.0,15.0,1.23,160,1.0,0.0,38
3.0,15.0,1.23,200,1.0,0.0,38
